"","workerid","proliferate.condition","agent","followup_fails","item_name","item_presentation_condition","n_examples","object","speaker","predicted_probability_correct_answer","predicted_probability_duration","predicted_probability_is_correct","predicted_probability_response","character_arrival_correct_answer","character_arrival_duration","character_arrival_is_correct","character_arrival_response","freeform_followup_correct_answer","freeform_followup_duration","freeform_followup_is_correct","freeform_followup_response","name_identification_correct_answer","name_identification_duration","name_identification_is_correct","name_identification_response","generic_endorsement_correct_answer","generic_endorsement_duration","generic_endorsement_is_correct","generic_endorsement_response","botcaptcha_correct_answer","botcaptcha_duration","botcaptcha_response","botcaptcha_n_fails","sound_check_correct_answer","sound_check_duration","sound_check_response","num_fails","property","sound_check_is_correct","total_time_taken","error","perceived_character_knowledge_correct_answer","perceived_character_knowledge_duration","perceived_character_knowledge_is_correct","perceived_character_knowledge_response","object_images","exp_cond"
"286",546,"pedagogical-3","Tiger",0,"fep","pedagogical",3,"bird","mh",NA,10.832,"True",0.99,"been_while",4.578,TRUE,"been_while",NA,47.067,"True","I was asked about an alien called a fep and the experience of the researcher talking to me.","fep",2.968,TRUE,"fep",NA,2.529,"True","yes","Jessica",12.149,"['Jessica']",0,"tiger",9.233,"tiger",NA,"green feathers","True",184.127,NA,NA,13.254,"True","yes",NA,"pedagogical_3"
"287",558,"pedagogical-3","Tiger",0,"fep","pedagogical",3,"flower","sb",NA,10.833,"True",0.95,"been_while",9.632,TRUE,"been_while",NA,29.993,"True","the tiger looking character welcomed me to the planet and showed me feps.","fep",4.216,TRUE,"fep",NA,4.728,"True","yes","Jennifer",13.088,"['Jennifer']",0,"shadow",23.944,"shadow",NA,"purple petals","True",236.483,NA,NA,11.632,"True","yes",NA,"pedagogical_3"
"288",660,"pedagogical-3","Bear",0,"fep","pedagogical",3,"artifact","tg",NA,8.629,"True",1,"been_while",15.809,TRUE,"been_while",NA,87.977,"True","I arrived on a planet to meet a researcher who had already been there.  The researcher showed me a sample that they had already discovered, identified it, and demonstrated a characteristic of it.","fep",4.681,TRUE,"fep",NA,4.584,"True","yes","Margaret",16.303,"['Margaret']",0,"tiger",15.305,"tiger",NA,"squeaking","True",249.9,NA,NA,8.449,"True","yes",NA,"pedagogical_3"
"289",643,"pedagogical-3","Sheep",0,"dax","pedagogical",3,"bird","tg",NA,8.801,"True",0.5,"been_while",8.152,TRUE,"been_while",NA,177.778,"True","I, a new scientist, visited a planet new to me that has been a recent study topic of science. There I meet another scientist who seems to have been here for some time and is thus more familiar with the life of that planet. Due to their greater knowledge, they introduce me to a specifies named Daxes and is able to effectively signal to the Daxes to somehow raise their wings, revealing green feathers.","dax",5.898,TRUE,"dax",NA,3.935,"True","yes","Jennifer",8.047,"['Jennifer']",0,"tiger",18.786,"Tiger",NA,"green feathers","True",332.165,NA,NA,12.737,"True","yes",NA,"pedagogical_3"
"290",550,"pedagogical-3","Sheep",0,"dax","pedagogical",3,"bird","tg",NA,5.271,"True",0.8,"been_while",13.015,TRUE,"been_while",NA,22.136,"True","i went to a new planet and observed daxes which are red with green feathers","dax",4.002,TRUE,"dax",NA,3.87,"True","yes","Elizabeth",5.865,"['Elizabeth']",0,"tiger",9.811,"tiger",NA,"green feathers","True",163.856,NA,NA,7.545,"True","no",NA,"pedagogical_3"
"291",664,"pedagogical-3","Dog",0,"dax","pedagogical",3,"flower","tg",NA,9.178,"True",0.59,"been_while",7.509,TRUE,"been_while",NA,122.724,"True","A researcher was experimenting on purple petals","dax",10.521,TRUE,"dax",NA,3.483,"True","yes","Mary",11.867,"['Mary']",0,"shadow",13.021,"Shadow",NA,"purple petals","True",313.946,NA,NA,6.392,"True","yes",NA,"pedagogical_3"
"292",542,"pedagogical-3","Bear",0,"dax","pedagogical",3,"bird","mh",NA,9.973,"True",1,"been_while",5.788,TRUE,"been_while",NA,16.632,"True","I watched a bear explain he was doing research and he showed me about Daxes and their green feathers","dax",5.93,TRUE,"dax",NA,3.598,"True","yes","Mary",192.715,"['mary']",0,"shadow",8.554,"shadow",NA,"green feathers","True",323.304,NA,NA,5.431,"True","no",NA,"pedagogical_3"
"293",536,"pedagogical-3","Tiger",0,"wug","pedagogical",3,"bird","sb",NA,5.499,"True",1,"been_while",10.747,TRUE,"been_while",NA,41.607,"True","A animal was saying they were doing research and it showed us the wugs and made them show their wings.","wug",4.726,TRUE,"wug",NA,4.472,"True","yes","Margaret",13.364,"['Margaret']",0,"shadow",64.403,"shadow",NA,"green feathers","True",233.48,NA,NA,7.905,"True","yes",NA,"pedagogical_3"
"294",568,"pedagogical-3","Bear",1,"wug","pedagogical",3,"flower","sb",NA,13.346,"True",0.94,"been_while",15.236,FALSE,"just_arrived",NA,78.425,"True","I was greeted by another scientist who arrived on the planet with me and she introduced me to a wug which turned out to have purple petals","wug",8.169,TRUE,"wug",NA,4.748,"True","yes","Margaret",27.048,"['Margaret']",0,"shadow",41.01,"shadow",NA,"purple petals","True",307.841,NA,NA,15.116,"True","yes",NA,"pedagogical_3"
"295",512,"pedagogical-3","Sheep",0,"dax","pedagogical",3,"artifact","tg",NA,6.839,"True",0.83,"been_while",5.73,TRUE,"been_while",NA,37.918,"True","the scientist has been experimenting on this planet for awhile and discovered daxes that squeak ","dax",9.266,TRUE,"dax",NA,3.061,"True","yes","Susan",6.346,"['Susan']",0,"tiger",11.702,"skyscraper",NA,"squeaking","False",174.735,NA,NA,7.067,"True","yes",NA,"pedagogical_3"
"296",611,"pedagogical-3","Dog",0,"wug","pedagogical",3,"flower","mh",NA,12.702,"True",1,"been_while",8.154,TRUE,"been_while",NA,49.211,"True","I watched as a scientist showed me that wugs bloom purple petals. And then I was asked about what I saw.","wug",8.302,TRUE,"wug",NA,5.144,"True","yes","Jessica",11.927,"['Jessica']",0,"shadow",36.8,"Shadow",NA,"purple petals","True",262.649,NA,NA,10.98,"True","yes",NA,"pedagogical_3"
"297",556,"pedagogical-3","Bear",1,"fep","pedagogical",3,"artifact","sb",NA,8.658,"True",0.85,"been_while",7.641,TRUE,"been_while",NA,13.327,"True","he showed us objects that squeaked","fep",14.019,FALSE,"zobby",NA,5.001,"True","yes","Jennifer",15.814,"['Jennifer']",0,"shadow",50.248,"shadow",NA,"squeaking","True",217.009,NA,NA,8.612,"True","yes",NA,"pedagogical_3"
"298",627,"pedagogical-3","Tiger",0,"dax","pedagogical",3,"bird","sb",NA,11.809,"True",0.21,"been_while",86.551,TRUE,"been_while",NA,92.439,"True","To describe new kinds of animals, plants and objects that have been discovered in the planet.","dax",22.144,TRUE,"dax",NA,3.767,"True","yes","Barbara",25.764,"['Barbara']",0,"shadow",24.83,"shadow",NA,"green feathers","True",443.791,NA,NA,39.849,"True","yes",NA,"pedagogical_3"
"299",572,"pedagogical-3","Sheep",0,"fep","pedagogical",3,"flower","mh",NA,11.537,"True",0.8,"been_while",8.928,TRUE,"been_while",NA,75.202,"True","catalogue and describe new kinds of animals, plants, and objects that have been discovered on the planet. ","fep",8.085,TRUE,"fep",NA,9.098,"True","yes","Jessica",17.675,"['Jessica']",0,"tiger",47.623,"Tiger",NA,"purple petals","True",387.318,NA,NA,12.77,"True","yes",NA,"pedagogical_3"
"300",524,"pedagogical-3","Bear",0,"fep","pedagogical",3,"flower","sb",NA,9.51,"True",0.78,"been_while",7.53,TRUE,"been_while",NA,39.12,"True","a bear introduced herself and said she wanted to show me something. as she approached some FEP's they all bloomed and she said ""see purple petals""","fep",5.551,TRUE,"fep",NA,4.24,"True","yes","Margaret",11.401,"['Margaret']",0,"shadow",17.019,"shadow",NA,"purple petals","True",200.512,NA,NA,9.079,"True","yes",NA,"pedagogical_3"
"301",650,"generic","Monkey",0,"wug","generic",1,"artifact","sb",NA,11.698,"True",0.98,"been_while",17.253,TRUE,"been_while",NA,56.793,"True","a scientist on a faraway planet  told me Wugs squeak","wug",6.819,TRUE,"wug",NA,3.856,"True","yes","Susan",8.002,"['Susan']",0,"shadow",17.07,"Shadow",NA,"squeaking","True",192.875,NA,NA,NA,NA,NA,NA,"generic_1"
"302",646,"generic","Bear",0,"fep","generic",1,"bird","mh",NA,6.248,"True",0.98,"been_while",7.906,TRUE,"been_while",NA,32.333,"True","I was asked about the creature's name and what it looks like. ","fep",6.109,TRUE,"fep",NA,3.118,"True","yes","Sarah",10.767,"['Sarah']",0,"tiger",24.768,"Tiger",NA,"green feathers","True",163.227,NA,NA,NA,NA,NA,NA,"generic_1"
"303",594,"generic","Sheep",0,"dax","generic",1,"artifact","mh",NA,4.466,"True",0.92,"been_while",7.187,TRUE,"been_while",NA,27.837,"True","I answered whether or not I believed Daxes squeak based off a researcher's answer","dax",4.633,TRUE,"dax",NA,3.775,"True","yes","Jessica",5.255,"['Jessica']",0,"shadow",9.416,"shadow",NA,"squeaking","True",118.694,NA,NA,NA,NA,NA,NA,"generic_1"
"304",571,"generic","Monkey",0,"wug","generic",1,"artifact","sb",NA,8.892,"True",0.74,"been_while",12.498,TRUE,"been_while",NA,37.271,"True","I was told be a researcher who has been in the field for a while that wugs squeak.","wug",6.582,TRUE,"wug",NA,2.756,"True","yes","Jessica",9.276,"['Jessica']",0,"tiger",48.387,"tiger",NA,"squeaking","True",214.418,NA,NA,NA,NA,NA,NA,"generic_1"
"305",598,"generic","Sheep",0,"wug","generic",1,"flower","mh",NA,14.017,"True",0.98,"been_while",13.061,TRUE,"been_while",NA,45.51,"True","I came across another researcher who gave me advice on what he has already identified.","wug",4.873,TRUE,"wug",NA,3.879,"True","yes","Susan",8.402,"['Susan']",0,"tiger",10.485,"Tiger",NA,"purple petals","True",160.454,NA,NA,NA,NA,NA,NA,"generic_1"
"306",654,"generic","Elephant",0,"wug","generic",1,"flower","tg",NA,6.275,"True",0.87,"been_while",7.472,TRUE,"been_while",NA,26.322,"True","an elephant researcher told me they had discovered wugs and that the wugs have purple petals","wug",4.914,TRUE,"wug",NA,3.645,"True","yes","Patricia",7.477,"['patricia']",0,"tiger",36.358,"tiger",NA,"purple petals","True",143.611,NA,NA,NA,NA,NA,NA,"generic_1"
"307",606,"generic","Elephant",0,"fep","generic",1,"bird","mh",NA,5.624,"True",0.89,"been_while",6.845,TRUE,"been_while",NA,91.693,"True","I am a researcher on a new planet and when I arrived there was another researcher who has been conducting their own observations for a while. They said that feps have green feathers. I am then asked questions about the likelihood that a bird with green feathers is a fep.","fep",4.551,TRUE,"fep",NA,2.976,"True","yes","Mary",8.322,"['Mary']",0,"tiger",19.661,"tiger",NA,"green feathers","True",205.58,NA,NA,NA,NA,NA,NA,"generic_1"
"308",630,"generic","Sheep",0,"wug","generic",1,"artifact","sb",NA,5.76,"True",0.98,"been_while",8.508,TRUE,"been_while",NA,21.29,"True","The researcher told me wugs squeak and I believed them","wug",6.173,TRUE,"wug",NA,4.885,"True","yes","Patricia",7.338,"['Patricia']",0,"tiger",20.655,"Tiger",NA,"squeaking","True",138.919,NA,NA,NA,NA,NA,NA,"generic_1"
"309",638,"generic","Tiger",0,"fep","generic",1,"artifact","tg",NA,4.308,"True",0.79,"been_while",6.354,TRUE,"been_while",NA,39.993,"True","A tiger talked about knowing a lot about a new planet and at the end said , ""feps squeek""

Start of a horror movie? Mmmmmaybe. ","fep",4.947,TRUE,"fep",NA,2.696,"True","yes","Linda",4.978,"['Linda']",0,"shadow",10.432,"Shadow",NA,"squeaking","True",117.147,NA,NA,NA,NA,NA,NA,"generic_1"
"310",626,"generic","Elephant",0,"fep","generic",1,"artifact","sb",NA,8.805,"True",0.88,"been_while",11.627,TRUE,"been_while",NA,43.2,"True","An elephant character from another planet wanted to describe a character to me, and said ""Fep squeak"".","fep",5.862,TRUE,"fep",NA,5.029,"True","yes","Sarah",8.824,"['Sarah']",0,"tiger",23.444,"tigers",NA,"squeaking","False",165.518,NA,NA,NA,NA,NA,NA,"generic_1"
"311",590,"generic","Elephant",0,"wug","generic",1,"bird","sb",NA,6.162,"True",1,"been_while",6.85,TRUE,"been_while",NA,47.4,"True","I spoke to a researcher who has been researching a planet for a while, they then told me their findings. ""Wugs have green feathers"".","wug",4.889,TRUE,"wug",NA,4.269,"True","yes","Margaret",10.528,"['Margaret']",0,"tiger",18.907,"tiger",NA,"green feathers","True",172.987,NA,NA,NA,NA,NA,NA,"generic_1"
"312",563,"generic","Sheep",0,"fep","generic",1,"flower","sb",NA,6.112,"True",1,"been_while",5.12,TRUE,"been_while",NA,44.976,"True","I am a scientist that just arrived on a distant planet. I  am to catalog and describe different plants, animals, and objects that are discovered.","fep",3.225,TRUE,"fep",NA,3.071,"True","yes","Mary",6.416,"['Mary']",0,"tiger",4.279,"tiger",NA,"purple petals","True",157.297,NA,NA,NA,NA,NA,NA,"generic_1"
"313",666,"generic","Elephant",0,"dax","generic",1,"artifact","tg",NA,15.441,"True",0.86,"been_while",15.895,TRUE,"been_while",NA,75.159,"True","I was asked to listen to a word, type the word I heard. Then read/listen to a story about researching objects on an alien planet. Another researcher had supposedly been there for some time and told me ""daxes squeak."" I would believe that, but I'm there to do research myself and would need to verify. ","dax",6.691,TRUE,"dax",NA,6.847,"True","yes","Linda",8.591,"['Linda']",0,"tiger",19.872,"Tiger",NA,"squeaking","True",239.204,NA,NA,NA,NA,NA,NA,"generic_1"
"314",602,"generic","Bear",0,"wug","generic",1,"bird","sb",NA,5.739,"True",0.99,"been_while",5.136,TRUE,"been_while",NA,31.43,"True","I am a scientist going to a new planet to collect research and I meet another researcher there who says wugs have green feathers","wug",3.777,TRUE,"wug",NA,2.871,"True","yes","Linda",14.06,"['Linda']",0,"shadow",10.777,"Shadow",NA,"green feathers","True",126.163,NA,NA,NA,NA,NA,NA,"generic_1"
"315",575,"generic","Dog",0,"fep","generic",1,"flower","sb",NA,168.379,"True",0.95,"been_while",5.05,TRUE,"been_while",NA,39.699,"True","A researcher told me feps are purple","fep",4.522,TRUE,"fep",NA,2.788,"True","yes","Linda",50.16,"['Linda']",0,"tiger",19.739,"tiger",NA,"purple petals","True",389.36,NA,NA,NA,NA,NA,NA,"generic_1"
"316",585,"generic","Sheep",0,"wug","generic",1,"bird","mh",NA,5.132,"True",1,"been_while",5.627,TRUE,"been_while",NA,64.831,"True","I recently arrived on another planet and ran into a fellow researcher who has been studying the ecosystem for a while. They told me that one of the creatures, wugs, have green feathers.","wug",4.179,TRUE,"wug",NA,2.818,"True","yes","Jennifer",4.808,"['Jennifer']",0,"tiger",16.103,"tiger",NA,"green feathers","True",152.835,NA,NA,NA,NA,NA,NA,"generic_1"
"317",622,"generic","Monkey",0,"dax","generic",1,"artifact","sb",NA,5.053,"True",0.96,"been_while",7.921,TRUE,"been_while",NA,8.015,"True","daxes squeak
","dax",4.775,TRUE,"dax",NA,2.281,"True","yes","Susan",6.166,"['susan']",0,"shadow",10.892,"shadow",NA,"squeaking","True",90.476,NA,NA,NA,NA,NA,NA,"generic_1"
"318",581,"generic","Monkey",0,"wug","generic",1,"bird","mh",NA,23.512,"True",0.63,"been_while",11.707,TRUE,"been_while",NA,69.768,"True","I met a monkey claiming to be someone who has studies plants and animals on this planet. ""Wugs have green feathers"" was a alleged fact said to me.","wug",6.777,TRUE,"wug",NA,13.773,"True","yes","Margaret",16.686,"['Margaret']",0,"shadow",15.054,"Shadow",NA,"green feathers","True",253.761,NA,NA,NA,NA,NA,NA,"generic_1"
"319",567,"generic","Dog",0,"dax","generic",1,"bird","mh",NA,5.101,"True",0.99,"been_while",9.447,TRUE,"been_while",NA,39.549,"True","I ran into a researcher that has been on a new planet for a while, and he told me from his research that Daxes have green feathers.","dax",5.231,TRUE,"dax",NA,3.363,"True","yes","Susan",5.479,"['Susan']",0,"tiger",19.582,"Skyscraper",NA,"green feathers","False",171.753,NA,NA,NA,NA,NA,NA,"generic_1"
"320",634,"generic","Sheep",0,"fep","generic",1,"artifact","tg",NA,16.114,"True",0.77,"been_while",10.35,TRUE,"been_while",NA,82.654,"True","I was a new researcher on an alien planet. I was introduced to a lamb character who had been doing research prior to my arrival.","fep",7.453,TRUE,"fep",NA,5.913,"True","yes","Linda",14.732,"['Linda']",0,"tiger",18.613,"Tiger",NA,"squeaking","True",295.66,NA,NA,NA,NA,NA,NA,"generic_1"
"321",642,"generic","Dog",0,"wug","generic",1,"bird","tg",NA,10.602,"True",0.88,"been_while",10.192,TRUE,"been_while",NA,40.396,"True","I went to a planet to study plants, animals, and objects and met with a long time researcher there who studied those things. He told me about wugs.","wug",7.187,TRUE,"wug",NA,4.442,"True","yes","Jennifer",8.148,"['Jennifer']",0,"tiger",16.764,"tiger",NA,"green feathers","True",167.3,NA,NA,NA,NA,NA,NA,"generic_1"
"322",659,"generic","Tiger",0,"fep","generic",1,"flower","mh",NA,13.343,"True",0.76,"been_while",7.764,TRUE,"been_while",NA,46.452,"True","I arrived on the newly discovered planet to explore a site and record new plants, animals, and other objects.  There was a researcher already there who informed me that feps have purple petals.","fep",5.004,TRUE,"fep",NA,4.116,"True","yes","Linda",6.976,"['Linda']",0,"shadow",30.491,"shadow",NA,"purple petals","True",169.107,NA,NA,NA,NA,NA,NA,"generic_1"
"323",663,"generic","Tiger",0,"fep","generic",1,"flower","tg",NA,6.506,"True",0.93,"been_while",7.397,TRUE,"been_while",NA,41.21,"True","A new scientist arrives on a new planet where a another scientist was already there","fep",4.986,TRUE,"fep",NA,2.835,"True","yes","Patricia",6.66,"['Patricia']",0,"tiger",8.993,"tiger",NA,"purple petals","True",166.025,NA,NA,NA,NA,NA,NA,"generic_1"
"324",610,"generic","Elephant",0,"wug","generic",1,"flower","sb",NA,7.085,"True",0.85,"been_while",12.634,TRUE,"been_while",NA,107.146,"True","met by researcher on a far away planet. The researcher has been there for a while and told me that wugs have purple petals  ","wug",8.365,TRUE,"wug",NA,4.499,"True","yes","Patricia",12.852,"['patricia']",0,"shadow",39.996,"shadow",NA,"purple petals","True",290.365,NA,NA,NA,NA,NA,NA,"generic_1"
"325",618,"generic","Tiger",0,"fep","generic",1,"artifact","tg",NA,4.3,"True",1,"been_while",5.871,TRUE,"been_while",NA,17.001,"True","I met with a scientist who has been doing research on the planet. They tell me that feps squeak.","fep",3.768,TRUE,"fep",NA,2.508,"True","yes","Sarah",4.508,"['Sarah']",0,"shadow",4.691,"Shadow",NA,"squeaking","True",81.636,NA,NA,NA,NA,NA,NA,"generic_1"
"326",525,"pedagogical-4","Sheep",0,"fep","pedagogical",4,"artifact","mh",NA,9.48,"True",0.95,"been_while",11.527,TRUE,"been_while",NA,88.616,"True","I met a researcher who has  been studying this plant named fep and it squeaks   ","fep",5.801,TRUE,"fep",NA,4.302,"True","yes","Jessica",16.815,"['jessica']",0,"shadow",23.471,"shadow",NA,"squeaking","True",294.224,NA,NA,9.528,"True","yes",NA,"pedagogical_4"
"327",559,"pedagogical-4","Sheep",0,"wug","pedagogical",4,"bird","tg",NA,5.56,"True",1,"been_while",6.704,TRUE,"been_while",NA,14.697,"True","A sheep showed me what wug is","wug",4.472,TRUE,"wug",NA,3.417,"True","yes","Elizabeth",10.753,"['Elizabeth']",0,"tiger",22.945,"Tiger",NA,"green feathers","True",162.639,NA,NA,11.753,"True","yes",NA,"pedagogical_4"
