workerid,proliferate.condition,agent,background,correct_answer,followup_name,grid_labels,item_name,item_presentation_condition,n_examples,object,options,prompt,property,response_type,show_generic,show_object,show_scene,slide_num,slider_label_l,slider_label_r,speaker,type,error
438,accidental-1,Bear,9,,,,"['wug', 'wugs']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,tg,object_property,
438,accidental-1,,,NA,predicted_probability,,,accidental,1,,,Imagine that you come across another wug. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
438,accidental-1,,,wug,name_identification,"['vicket', 'blus', 'wug', 'zobby', 'yem', 'nar']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
438,accidental-1,,,NA,generic_endorsement,,"['wug', 'wugs']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
438,accidental-1,Bear,9,NA,perceived_character_knowledge,,"['wug', 'wugs']",accidental,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
438,accidental-1,Bear,9,just_arrived,character_arrival,,"['wug', 'wugs']",accidental,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
438,accidental-1,,,NA,freeform_followup,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
288,accidental-1,Elephant,2,,,,,accidental,,,,,,,,,,1,,,tg,agent_intro,
288,accidental-1,Elephant,2,,,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,tg,object_encounter,
288,accidental-1,Elephant,2,,,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,tg,object_property,
288,accidental-1,,,NA,predicted_probability,,,accidental,1,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
288,accidental-1,,,dax,name_identification,"['nar', 'vicket', 'dax', 'blus', 'yem', 'zobby']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
288,accidental-1,,,NA,generic_endorsement,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
288,accidental-1,Elephant,2,NA,perceived_character_knowledge,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
288,accidental-1,Elephant,2,just_arrived,character_arrival,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
288,accidental-1,,,NA,freeform_followup,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
336,accidental-1,Sheep,9,,,,,accidental,,,,,,,,,,1,,,sb,agent_intro,
336,accidental-1,Sheep,9,,,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,sb,object_encounter,
336,accidental-1,Sheep,9,,,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,sb,object_property,
336,accidental-1,,,NA,predicted_probability,,,accidental,1,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
336,accidental-1,,,dax,name_identification,"['yem', 'dax', 'nar', 'zobby', 'vicket', 'blus']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
336,accidental-1,,,NA,generic_endorsement,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
336,accidental-1,Sheep,9,NA,perceived_character_knowledge,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
336,accidental-1,Sheep,9,just_arrived,character_arrival,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
336,accidental-1,,,NA,freeform_followup,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
451,accidental-1,Sheep,6,,,,,accidental,,,,,,,,,,1,,,tg,agent_intro,
451,accidental-1,Sheep,6,,,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,tg,object_encounter,
451,accidental-1,Sheep,6,,,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,tg,object_property,
451,accidental-1,,,NA,predicted_probability,,,accidental,1,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
451,accidental-1,,,dax,name_identification,"['nar', 'blus', 'vicket', 'dax', 'zobby', 'yem']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
451,accidental-1,,,NA,generic_endorsement,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
451,accidental-1,Sheep,6,NA,perceived_character_knowledge,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
451,accidental-1,Sheep,6,just_arrived,character_arrival,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
451,accidental-1,,,NA,freeform_followup,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
445,accidental-1,Tiger,4,,,,,accidental,,,,,,,,,,1,,,mh,agent_intro,
445,accidental-1,Tiger,4,,,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,mh,object_encounter,
445,accidental-1,Tiger,4,,,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,mh,object_property,
445,accidental-1,,,NA,predicted_probability,,,accidental,1,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
445,accidental-1,,,dax,name_identification,"['yem', 'vicket', 'nar', 'zobby', 'blus', 'dax']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
445,accidental-1,,,NA,generic_endorsement,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
445,accidental-1,Tiger,4,NA,perceived_character_knowledge,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
445,accidental-1,Tiger,4,just_arrived,character_arrival,,"['dax', 'daxes']",accidental,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
445,accidental-1,,,NA,freeform_followup,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
324,accidental-1,Tiger,2,,,,,accidental,,,,,,,,,,1,,,mh,agent_intro,
324,accidental-1,Tiger,2,,,,"['dax', 'daxes']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,mh,object_encounter,
324,accidental-1,Tiger,2,,,,"['dax', 'daxes']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,mh,object_property,
324,accidental-1,,,NA,predicted_probability,,,accidental,1,,,Imagine that you come across another dax. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
324,accidental-1,,,dax,name_identification,"['vicket', 'blus', 'nar', 'dax', 'zobby', 'yem']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
324,accidental-1,,,NA,generic_endorsement,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
324,accidental-1,Tiger,2,NA,perceived_character_knowledge,,"['dax', 'daxes']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
324,accidental-1,Tiger,2,just_arrived,character_arrival,,"['dax', 'daxes']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
324,accidental-1,,,NA,freeform_followup,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
348,accidental-1,Monkey,6,,,,,accidental,,,,,,,,,,1,,,tg,agent_intro,
348,accidental-1,Monkey,6,,,,"['fep', 'feps']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,tg,object_encounter,
348,accidental-1,Monkey,6,,,,"['fep', 'feps']",accidental,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,tg,object_property,
348,accidental-1,,,NA,predicted_probability,,,accidental,1,,,Imagine that you come across another fep. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
348,accidental-1,,,fep,name_identification,"['zobby', 'yem', 'blus', 'vicket', 'fep', 'nar']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
348,accidental-1,,,NA,generic_endorsement,,"['fep', 'feps']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
348,accidental-1,Monkey,6,NA,perceived_character_knowledge,,"['fep', 'feps']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
348,accidental-1,Monkey,6,just_arrived,character_arrival,,"['fep', 'feps']",accidental,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
348,accidental-1,,,NA,freeform_followup,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
330,accidental-1,Sheep,3,,,,,accidental,,,,,,,,,,1,,,sb,agent_intro,
