workerid,proliferate.condition,correct_answer,duration,is_correct,name,num_fails,prompt,response,response_type,type,error
743,pedagogical-4,Jennifer,5.784,,botcaptcha,0,"David says to Jennifer: ""It's a beautiful day, isn't it?"" Who is David talking to?",['Jennifer'],freeform,attention,
743,pedagogical-4,tiger,9.806,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
743,pedagogical-4,,5.439,,,,,,,introduction,
743,pedagogical-4,NA,14.041,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has purple petals?,0.84,slider,followup,
743,pedagogical-4,fep,4.671,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
743,pedagogical-4,NA,3.833,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
743,pedagogical-4,NA,5.749,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,yes,mc,followup,
743,pedagogical-4,been_while,6.04,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
743,pedagogical-4,NA,61.527,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","We're a new researcher on a planet and see another researcher already there. They showed us feps, a purple-petalled flower.",freeform,followup,
714,pedagogical-4,Patricia,14.559,,botcaptcha,0,"Joseph says to Patricia: ""It's a beautiful day, isn't it?"" Who is Joseph talking to?",['Patricia'],freeform,attention,
714,pedagogical-4,shadow,19.187,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
714,pedagogical-4,,39.412,,,,,,,introduction,
714,pedagogical-4,NA,8.579,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has green feathers?,1,slider,followup,
714,pedagogical-4,fep,6.439,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
714,pedagogical-4,NA,5.268,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
714,pedagogical-4,NA,19.055,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,no,mc,followup,
714,pedagogical-4,been_while,11.779,False,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,followup,
714,pedagogical-4,NA,67.95,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","A new researcher who just arrived on the planet found some birds that are called ""feps"" and they all have green feathers.",freeform,followup,
785,pedagogical-4,Barbara,4.601,,botcaptcha,0,"John says to Barbara: ""It's a beautiful day, isn't it?"" Who is John talking to?",['Barbara'],freeform,attention,
785,pedagogical-4,shadow,7.555,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
785,pedagogical-4,,4.217,,,,,,,introduction,
785,pedagogical-4,NA,5.398,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has green feathers?,0.98,slider,followup,
785,pedagogical-4,fep,3.312,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
785,pedagogical-4,NA,2.838,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
785,pedagogical-4,NA,7.402,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,no,mc,followup,
785,pedagogical-4,been_while,7.235,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
785,pedagogical-4,NA,16.505,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",A scientist showed us that all feps have green feathers.,freeform,followup,
712,pedagogical-4,Jessica,7.834,,botcaptcha,0,"Robert says to Jessica: ""It's a beautiful day, isn't it?"" Who is Robert talking to?",['Jessica'],freeform,attention,
712,pedagogical-4,tiger,15.279,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
712,pedagogical-4,,6.802,,,,,,,introduction,
712,pedagogical-4,NA,7.97,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it squeaks?,0.93,slider,followup,
712,pedagogical-4,wug,5.62,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
712,pedagogical-4,NA,2.662,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
712,pedagogical-4,NA,8.054,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,yes,mc,followup,
712,pedagogical-4,been_while,7.85,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
712,pedagogical-4,NA,31.108,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","The scientist who had been there for a while showed me, the ""new scientist,"" some of the wug species. ",freeform,followup,
795,pedagogical-4,Margaret,8.482,,botcaptcha,0,"Richard says to Margaret: ""It's a beautiful day, isn't it?"" Who is Richard talking to?",['Margaret'],freeform,attention,
795,pedagogical-4,shadow,12.619,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
795,pedagogical-4,,21.811,,,,,,,introduction,
795,pedagogical-4,NA,14.209,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has green feathers?,1,slider,followup,
795,pedagogical-4,wug,29.141,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
795,pedagogical-4,NA,3.891,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
795,pedagogical-4,NA,4.668,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,no,mc,followup,
795,pedagogical-4,been_while,8.166,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
795,pedagogical-4,NA,19.822,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",i watched a short clip and answered questions,freeform,followup,
